requirement_id,outcome,release_slice,work_item,design_ref,code_ref,test_ref,harness_gate,evidence_ref,status,owner
"TEST-085","Given 客户对异常签收提出索赔 When 创建案件 Then 关联订单、凭证、事件、沟通、金额、责任、SLA 和复核状态（TEST-085）。","V1.5","US-039","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-085","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-086","Given 导入油费、路桥和附加费 When 自动匹配 Then 显示匹配依据、置信度、重复和未匹配项，来源凭证不可被覆盖（TEST-086）。","V1.5","US-040","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-086","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-087","Given 外部账单与合同计算不一致 When 打开调查器 Then 按订单/段并排显示口径、金额、证据、差异类型和 AI 原因假设（TEST-087）。","V1.5","US-041","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-087","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-088","Given 用户确认调整提案 When 提交 Then 创建受审计的 R2 调整工作而不改写财务原账（TEST-088）。","V1.5","US-041","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-088","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-089","Given 选择客户和时间范围 When 摘要生成 Then 准时率、异常、沟通、索赔和费用可下钻到订单证据且受权限过滤（TEST-089）。","V1.5","US-042","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-089","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-090","Given 管理员创建 ETA 风险流程 When 添加步骤 Then 只能选择作用域允许的注册工具，并实时显示风险、权限、预算和回读要求（TEST-090）。","V1.5","US-043","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-090","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-091","Given 草稿 Playbook When 使用脱敏案例模拟 Then 保存步骤结果、工具、审批、错误和成本，不产生生产副作用（TEST-091）。","V1.5","US-044","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-091","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-092","Given 新版本扩大工具或数据范围 When 请求发布 Then 显示差异并要求相应批准，支持按组织灰度、暂停和回滚（TEST-092）。","V1.5","US-044","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-092","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-093","Given 运行在外部写入后中断 When 用户重放 Then 使用原幂等键和已完成状态，从断点继续且保存完整 RunEvent（TEST-093）。","V1.5","US-045","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-093","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-094","Given 上传 SOP 或合同 When 索引完成 Then 分段保留租户、组织、标签、版本、生效期和原文位置（TEST-094）。","V1.5","US-046","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-094","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-095","Given 用户询问政策 When 检索回答 Then 先权限过滤且每个事实可打开引用，无证据时明确未知（TEST-095）。","V1.5","US-046","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-095","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-096","Given 新合同与现行 SLA 冲突 When 发布预检 Then 列出受影响 Agent、Playbook、客户和运行，阻断高风险版本直至确认（TEST-096）。","V1.5","US-047","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-096","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-097","Given 打开 AI 控制台 When 选择版本 Then 显示负责人、Prompt/Skill、模型路由、工具、数据范围、风险、预算、启停和发布历史（TEST-097）。","V1.5","US-048","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-097","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-098","Given 模型、Prompt、Skill 或工具版本变化 When 运行黄金案例 Then 保存证据覆盖、动作正确性、审批绕过、回读、接管、延迟和成本（TEST-098）。","V1.5","US-049","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-098","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-099","Given 任一关键门槛未达标 When 请求发布 Then 系统阻止版本并显示失败案例和回放链接（TEST-099）。","V1.5","US-049","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-099","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-100","Given 定义准时率、空驶和利用率 When 发布语义版本 Then 保存公式、粒度、维度、来源、权限和生效期，同版本结果可重算（TEST-100）。","V2","US-050","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-100","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-101","Given 准时率下降 When 用户请求根因分析 Then 下钻客户、线路、订单、车辆、司机、事件和维护，区分事实、相关性、推断与未知（TEST-101）。","V2","US-051","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-101","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-102","Given 有足够历史和未来订单 When 运行预测 Then 按客户/区域/线路/日期显示区间、输入新鲜度、模型版本和人工调整（TEST-102）。","V2","US-052","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-102","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-103","Given 收入、直接费用、异常和服务数据可用 When 计算盈利 Then 展示口径、已分摊/不可分摊项并可追溯订单和凭证（TEST-103）。","V2","US-053","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-103","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-104","Given 日报时间到达 When Analyst Agent 生成简报 Then 包含目标偏差、变化、风险、证据和建议，导出执行字段级权限与脱敏（TEST-104）。","V2","US-054","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-104","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-105","Given 根因分析给出改善建议 When 用户采纳或拒绝 Then 可转为场景、任务或 Playbook，保存理由、责任人、目标指标和实际结果（TEST-105）。","V2","US-055","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-105","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-106","Given 多个 Agent/Playbook 在运行 When 打开成本看板 Then 按租户、组织、Agent、模型、工具和业务域显示调用、延迟、成本、失败、接管与结果指标（TEST-106）。","V2","US-056","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-106","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-107","Given 预算接近或超过阈值 When 新运行请求到达 Then 按策略降级模型、限制并发或转人工，并记录影响（TEST-107）。","V2","US-056","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-107","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-108","Given 使用外部模型、后台运行或远程 MCP When 管理员审计 Then 显示数据范围、保留、传输边界和租户策略匹配结果（TEST-108）。","V2","US-056","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-108","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-109","Given 用户拥有一个或多个角色 When 登录或切换角色 Then 服务端返回对应首页、导航、字段、通知和 AI 模式，切换不扩大数据范围（TEST-109）。","V1-B","US-057","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-109","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-110","Given 当前页面有未提交草稿 When 用户切换角色 Then 系统要求保存、放弃或取消，并清除新角色无权查看的字段（TEST-110）。","V1-B","US-057","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-110","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-111","Given 用户存在限时代理 When 代理到期 Then 下一请求重新校验并撤回代理能力，审计保留起止和原因（TEST-111）。","V1-B","US-057","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-111","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-112","Given 经营数据已按统一口径投影 When 老板打开首页 Then 显示目标、现金/毛利、客户集中度、资产利用、重大风险和改善结果，均带口径与截止时间（TEST-112）。","V1-B","US-058","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-112","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-113","Given 用户下钻经营异常 When 到达组织、客户、线路和订单证据 Then 权限过滤保持有效，司机敏感字段默认脱敏（TEST-113）。","V1-B","US-058","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-113","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-114","Given 用户确认建议 When 转为改善任务 Then 保存责任人、目标、截止与复盘指标，不能直接执行单笔派车（TEST-114）。","V1-B","US-058","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-114","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-115","Given 班次花名册与人车事实可用 When 打开班次控制台 Then 并列显示出勤、资格/工时、车辆、维护、首个任务和遗留交接（TEST-115）。","V1-B","US-059","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-115","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-116","Given 存在阻塞项 When 发布班次 Then 必须处理、接受风险或转交，所有覆盖理由可审计（TEST-116）。","V1-B","US-059","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-116","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-117","Given 班次结束 When 仍有未解决工作 Then 系统要求发起 Handoff，不允许静默关闭班次（TEST-117）。","V1-B","US-059","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-117","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-118","Given 订单存在字段、沟通、回单或结算阻塞 When 工作箱加载 Then 一行显示 SLA、责任、全部阻塞与下一动作并支持按原因批量处理（TEST-118）。","V1-B","US-060","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-118","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-119","Given 订单拆单或合单 When 读模型重投影 Then 未解决项按不可变证据引用关联新运输段，不重复或丢失（TEST-119）。","V1-B","US-060","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-119","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-120","Given 最后一项阻塞解除 When 结案条件满足 Then 自动解除结算前置阻塞并保留证据链（TEST-120）。","V1-B","US-060","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-120","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-121","Given 调度打开班次波次 When 选择订单 Then 时间轴、地图证据和候选表同步显示时窗、路线、资格、工时、距离和新鲜度（TEST-121）。","V1-B","US-061","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-121","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-122","Given 调度选中车辆/司机 When 创建短期锁 Then 其他调度看到所有者和倒计时，过期后资源自动释放（TEST-122）。","V1-B","US-061","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-122","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-123","Given 计划版本已被他人更新 When 用户发布 Then 系统拒绝过期项并保留可恢复草稿，不覆盖当前派车（TEST-123）。","V1-B","US-061","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-123","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-124","Given 批量发布部分失败 When 用户重试 Then 只提交失败集合，成功项不回滚也不重复同步（TEST-124）。","V1-B","US-061","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-124","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
"TEST-125","Given 交出人提交对象、事实、遗留和待审批 When 接收人接受 Then 责任转移并记录双方班次与时间（TEST-125）。","V1-B","US-062","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md","NOT_IMPLEMENTED","TEST-125","Build or Acceptance Gate","Future JUnit/JSON/Playwright evidence","PLANNED_NOT_IMPLEMENTED","QA + Engineering"
